date,datatype,station,value,month_abbr
4,TMAX,GHCND:USC00388922,77.7,Apr
4,TMIN,GHCND:USC00388922,51.9,Apr
5,TMAX,GHCND:USC00388922,85.9,May
5,TMIN,GHCND:USC00388922,62.9,May
6,TMAX,GHCND:USC00388922,91.3,Jun
6,TMIN,GHCND:USC00388922,69.6,Jun
7,TMAX,GHCND:USC00388922,93.1,Jul
7,TMIN,GHCND:USC00388922,73.1,Jul
8,TMAX,GHCND:USC00388922,90.3,Aug
8,TMIN,GHCND:USC00388922,71.7,Aug
9,TMAX,GHCND:USC00388922,85.6,Sep
9,TMIN,GHCND:USC00388922,67.8,Sep
10,TMAX,GHCND:USC00388922,79.6,Oct
10,TMIN,GHCND:USC00388922,53.8,Oct
11,TMAX,GHCND:USC00388922,73.4,Nov
11,TMIN,GHCND:USC00388922,50.4,Nov
12,TMAX,GHCND:USC00388922,60.8,Dec
12,TMIN,GHCND:USC00388922,38.6,Dec
1,TMAX,GHCND:USC00448680,43.1,Jan
1,TMIN,GHCND:USC00448680,21.8,Jan
2,TMAX,GHCND:USC00448680,51.7,Feb
2,TMIN,GHCND:USC00448680,29.8,Feb
3,TMAX,GHCND:USC00448680,63.95,Mar
3,TMIN,GHCND:USC00448680,38.75,Mar
4,TMAX,GHCND:USC00448680,71.6,Apr
4,TMIN,GHCND:USC00448680,46.9,Apr
5,TMAX,GHCND:USC00448680,79.4,May
5,TMIN,GHCND:USC00448680,58.6,May
6,TMAX,GHCND:USC00448680,88.1,Jun
6,TMIN,GHCND:USC00448680,63.8,Jun
7,TMAX,GHCND:USC00448680,89.0,Jul
7,TMIN,GHCND:USC00448680,70.3,Jul
8,TMAX,GHCND:USC00448680,87.1,Aug
8,TMIN,GHCND:USC00448680,66.4,Aug
9,TMAX,GHCND:USC00448680,79.7,Sep
9,TMIN,GHCND:USC00448680,61.5,Sep
10,TMAX,GHCND:USC00448680,72.4,Oct
10,TMIN,GHCND:USC00448680,47.0,Oct
11,TMAX,GHCND:USC00448680,65.0,Nov
11,TMIN,GHCND:USC00448680,41.0,Nov
12,TMAX,GHCND:USC00448680,50.6,Dec
12,TMIN,GHCND:USC00448680,30.4,Dec
1,TMAX,GHCND:USC00416792,56.9,Jan
1,TMIN,GHCND:USC00416792,32.2,Jan
2,TMAX,GHCND:USC00416792,72.3,Feb
2,TMIN,GHCND:USC00416792,43.5,Feb
3,TMAX,GHCND:USC00416792,76.9,Mar
3,TMIN,GHCND:USC00416792,49.55,Mar
4,TMAX,GHCND:USC00416792,85.1,Apr
4,TMIN,GHCND:USC00416792,57.7,Apr
5,TMAX,GHCND:USC00416792,96.7,May
5,TMIN,GHCND:USC00416792,68.0,May
6,TMAX,GHCND:USC00416792,98.3,Jun
6,TMIN,GHCND:USC00416792,72.4,Jun
7,TMAX,GHCND:USC00416792,93.7,Jul
7,TMIN,GHCND:USC00416792,69.9,Jul
8,TMAX,GHCND:USC00416792,96.9,Aug
8,TMIN,GHCND:USC00416792,73.3,Aug
9,TMAX,GHCND:USC00416792,88.1,Sep
9,TMIN,GHCND:USC00416792,65.2,Sep
10,TMAX,GHCND:USC00416792,86.1,Oct
10,TMIN,GHCND:USC00416792,61.6,Oct
11,TMAX,GHCND:USC00416792,76.0,Nov
11,TMIN,GHCND:USC00416792,51.1,Nov
12,TMAX,GHCND:USC00416792,68.6,Dec
12,TMIN,GHCND:USC00416792,43.8,Dec
1,TMAX,GHCND:USC00202308,28.5,Jan
1,TMIN,GHCND:USC00202308,14.2,Jan
3,TMAX,GHCND:USC00202308,52.25,Mar
3,TMIN,GHCND:USC00202308,30.75,Mar
4,TMAX,GHCND:USC00202308,61.8,Apr
4,TMIN,GHCND:USC00202308,41.0,Apr
5,TMAX,GHCND:USC00202308,75.4,May
5,TMIN,GHCND:USC00202308,52.8,May
6,TMAX,GHCND:USC00202308,82.1,Jun
6,TMIN,GHCND:USC00202308,60.4,Jun
7,TMAX,GHCND:USC00202308,82.5,Jul
7,TMIN,GHCND:USC00202308,62.2,Jul
8,TMAX,GHCND:USC00202308,82.9,Aug
8,TMIN,GHCND:USC00202308,61.2,Aug
9,TMAX,GHCND:USC00202308,79.0,Sep
9,TMIN,GHCND:USC00202308,55.2,Sep
10,TMAX,GHCND:USC00202308,70.1,Oct
10,TMIN,GHCND:USC00202308,42.8,Oct
1,TMAX,GHCND:USR0000CSLP,25.3,Jan
1,TMIN,GHCND:USR0000CSLP,-11.4,Jan
2,TMAX,GHCND:USR0000CSLP,36.9,Feb
2,TMIN,GHCND:USR0000CSLP,10.2,Feb
3,TMAX,GHCND:USR0000CSLP,42.25,Mar
3,TMIN,GHCND:USR0000CSLP,10.8,Mar
4,TMAX,GHCND:USR0000CSLP,48.5,Apr
4,TMIN,GHCND:USR0000CSLP,22.7,Apr
5,TMAX,GHCND:USR0000CSLP,54.7,May
5,TMIN,GHCND:USR0000CSLP,28.2,May
6,TMAX,GHCND:USR0000CSLP,71.4,Jun
6,TMIN,GHCND:USR0000CSLP,38.9,Jun
7,TMAX,GHCND:USR0000CSLP,73.8,Jul
7,TMIN,GHCND:USR0000CSLP,37.6,Jul
8,TMAX,GHCND:USR0000CSLP,74.1,Aug
8,TMIN,GHCND:USR0000CSLP,39.5,Aug
9,TMAX,GHCND:USR0000CSLP,71.0,Sep
9,TMIN,GHCND:USR0000CSLP,29.3,Sep
10,TMAX,GHCND:USR0000CSLP,61.2,Oct
10,TMIN,GHCND:USR0000CSLP,23.0,Oct
11,TMAX,GHCND:USR0000CSLP,37.8,Nov
11,TMIN,GHCND:USR0000CSLP,6.9,Nov
12,TMAX,GHCND:USR0000CSLP,35.5,Dec
12,TMIN,GHCND:USR0000CSLP,3.3,Dec
1,TMAX,GHCND:USR0000COKN,56.0,Jan
1,TMIN,GHCND:USR0000COKN,44.2,Jan
2,TMAX,GHCND:USR0000COKN,56.8,Feb
2,TMIN,GHCND:USR0000COKN,44.7,Feb
3,TMAX,GHCND:USR0000COKN,57.85,Mar
3,TMIN,GHCND:USR0000COKN,43.9,Mar
4,TMAX,GHCND:USR0000COKN,63.9,Apr
4,TMIN,GHCND:USR0000COKN,45.7,Apr
5,TMAX,GHCND:USR0000COKN,67.6,May
5,TMIN,GHCND:USR0000COKN,48.0,May
6,TMAX,GHCND:USR0000COKN,75.2,Jun
6,TMIN,GHCND:USR0000COKN,51.7,Jun
7,TMAX,GHCND:USR0000COKN,81.6,Jul
7,TMIN,GHCND:USR0000COKN,56.1,Jul
8,TMAX,GHCND:USR0000COKN,77.0,Aug
8,TMIN,GHCND:USR0000COKN,54.2,Aug
9,TMAX,GHCND:USR0000COKN,77.8,Sep
9,TMIN,GHCND:USR0000COKN,56.8,Sep
10,TMAX,GHCND:USR0000COKN,77.0,Oct
10,TMIN,GHCND:USR0000COKN,58.4,Oct
11,TMAX,GHCND:USR0000COKN,58.6,Nov
11,TMIN,GHCND:USR0000COKN,47.0,Nov
12,TMAX,GHCND:USR0000COKN,55.7,Dec
12,TMIN,GHCND:USR0000COKN,46.9,Dec
1,TMAX,GHCND:USC00408184,40.8,Jan
1,TMIN,GHCND:USC00408184,23.2,Jan
2,TMAX,GHCND:USC00408184,53.1,Feb
2,TMIN,GHCND:USC00408184,33.5,Feb
3,TMAX,GHCND:USC00408184,62.5,Mar
3,TMIN,GHCND:USC00408184,42.05,Mar
4,TMAX,GHCND:USC00408184,68.8,Apr
4,TMIN,GHCND:USC00408184,50.0,Apr
5,TMAX,GHCND:USC00408184,77.4,May
5,TMIN,GHCND:USC00408184,59.6,May
6,TMAX,GHCND:USC00408184,84.1,Jun
6,TMIN,GHCND:USC00408184,64.9,Jun
7,TMAX,GHCND:USC00408184,85.4,Jul
7,TMIN,GHCND:USC00408184,68.9,Jul
8,TMAX,GHCND:USC00408184,87.0,Aug
8,TMIN,GHCND:USC00408184,65.2,Aug
9,TMAX,GHCND:USC00408184,81.2,Sep
9,TMIN,GHCND:USC00408184,61.8,Sep
10,TMAX,GHCND:USC00408184,74.5,Oct
10,TMIN,GHCND:USC00408184,51.5,Oct
11,TMAX,GHCND:USC00408184,63.6,Nov
11,TMIN,GHCND:USC00408184,47.4,Nov
12,TMAX,GHCND:USC00408184,50.8,Dec
12,TMIN,GHCND:USC00408184,35.4,Dec
1,TMAX,GHCND:USW00012921,58.3,Jan
1,TMIN,GHCND:USW00012921,38.8,Jan
2,TMAX,GHCND:USW00012921,67.4,Feb
2,TMIN,GHCND:USW00012921,45.9,Feb
3,TMAX,GHCND:USW00012921,79.35,Mar
3,TMIN,GHCND:USW00012921,55.849999999999994,Mar
4,TMAX,GHCND:USW00012921,82.7,Apr
4,TMIN,GHCND:USW00012921,62.3,Apr
5,TMAX,GHCND:USW00012921,91.2,May
5,TMIN,GHCND:USW00012921,71.9,May
6,TMAX,GHCND:USW00012921,96.7,Jun
6,TMIN,GHCND:USW00012921,76.6,Jun
7,TMAX,GHCND:USW00012921,94.3,Jul
7,TMIN,GHCND:USW00012921,75.9,Jul
8,TMAX,GHCND:USW00012921,99.3,Aug
8,TMIN,GHCND:USW00012921,78.1,Aug
9,TMAX,GHCND:USW00012921,93.8,Sep
9,TMIN,GHCND:USW00012921,72.7,Sep
10,TMAX,GHCND:USW00012921,90.4,Oct
10,TMIN,GHCND:USW00012921,66.6,Oct
11,TMAX,GHCND:USW00012921,79.1,Nov
11,TMIN,GHCND:USW00012921,54.5,Nov
12,TMAX,GHCND:USW00012921,70.4,Dec
12,TMIN,GHCND:USW00012921,51.3,Dec
1,TMAX,GHCND:USC00477464,22.3,Jan
1,TMIN,GHCND:USC00477464,0.6,Jan
2,TMAX,GHCND:USC00477464,24.2,Feb
2,TMIN,GHCND:USC00477464,-0.8,Feb
3,TMAX,GHCND:USC00477464,46.349999999999994,Mar
3,TMIN,GHCND:USC00477464,23.200000000000003,Mar
4,TMIN,GHCND:USC00477464,36.9,Apr
5,TMAX,GHCND:USC00477464,70.6,May
5,TMIN,GHCND:USC00477464,47.9,May
6,TMAX,GHCND:USC00477464,76.4,Jun
6,TMIN,GHCND:USC00477464,56.7,Jun
7,TMAX,GHCND:USC00477464,81.6,Jul
7,TMIN,GHCND:USC00477464,61.2,Jul
8,TMAX,GHCND:USC00477464,78.9,Aug
8,TMIN,GHCND:USC00477464,60.1,Aug
9,TMAX,GHCND:USC00477464,77.6,Sep
9,TMIN,GHCND:USC00477464,54.5,Sep
10,TMIN,GHCND:USC00477464,41.2,Oct
11,TMAX,GHCND:USC00477464,43.0,Nov
11,TMIN,GHCND:USC00477464,29.6,Nov
12,TMIN,GHCND:USC00477464,16.4,Dec
1,TMAX,GHCND:USR0000MMOO,28.5,Jan
1,TMIN,GHCND:USR0000MMOO,8.2,Jan
2,TMAX,GHCND:USR0000MMOO,31.5,Feb
2,TMIN,GHCND:USR0000MMOO,9.1,Feb
3,TMAX,GHCND:USR0000MMOO,43.7,Mar
3,TMIN,GHCND:USR0000MMOO,25.25,Mar
4,TMAX,GHCND:USR0000MMOO,54.3,Apr
4,TMIN,GHCND:USR0000MMOO,31.2,Apr
5,TMAX,GHCND:USR0000MMOO,68.0,May
5,TMIN,GHCND:USR0000MMOO,43.9,May
6,TMAX,GHCND:USR0000MMOO,77.6,Jun
6,TMIN,GHCND:USR0000MMOO,52.7,Jun
7,TMAX,GHCND:USR0000MMOO,82.0,Jul
7,TMIN,GHCND:USR0000MMOO,60.1,Jul
8,TMAX,GHCND:USR0000MMOO,79.1,Aug
8,TMIN,GHCND:USR0000MMOO,56.7,Aug
9,TMAX,GHCND:USR0000MMOO,74.4,Sep
9,TMIN,GHCND:USR0000MMOO,48.9,Sep
10,TMAX,GHCND:USR0000MMOO,59.7,Oct
10,TMIN,GHCND:USR0000MMOO,38.7,Oct
11,TMAX,GHCND:USR0000MMOO,47.5,Nov
11,TMIN,GHCND:USR0000MMOO,32.5,Nov
12,TMAX,GHCND:USR0000MMOO,36.0,Dec
12,TMIN,GHCND:USR0000MMOO,17.6,Dec
1,TMAX,GHCND:USC00435768,27.7,Jan
1,TMIN,GHCND:USC00435768,10.0,Jan
2,TMAX,GHCND:USC00435768,29.7,Feb
2,TMIN,GHCND:USC00435768,6.9,Feb
3,TMAX,GHCND:USC00435768,44.1,Mar
3,TMIN,GHCND:USC00435768,24.15,Mar
4,TMAX,GHCND:USC00435768,54.6,Apr
4,TMIN,GHCND:USC00435768,31.7,Apr
5,TMAX,GHCND:USC00435768,69.5,May
5,TMIN,GHCND:USC00435768,47.8,May
6,TMAX,GHCND:USC00435768,77.4,Jun
6,TMIN,GHCND:USC00435768,53.9,Jun
7,TMAX,GHCND:USC00435768,83.4,Jul
7,TMIN,GHCND:USC00435768,60.9,Jul
8,TMAX,GHCND:USC00435768,77.2,Aug
8,TMIN,GHCND:USC00435768,56.6,Aug
9,TMAX,GHCND:USC00435768,73.5,Sep
9,TMIN,GHCND:USC00435768,48.8,Sep
10,TMAX,GHCND:USC00435768,60.5,Oct
10,TMIN,GHCND:USC00435768,35.8,Oct
11,TMAX,GHCND:USC00435768,49.8,Nov
11,TMIN,GHCND:USC00435768,29.9,Nov
12,TMAX,GHCND:USC00435768,32.3,Dec
12,TMIN,GHCND:USC00435768,15.2,Dec
1,TMAX,GHCND:USR0000ASAG,66.0,Jan
1,TMIN,GHCND:USR0000ASAG,34.3,Jan
2,TMAX,GHCND:USR0000ASAG,78.5,Feb
2,TMIN,GHCND:USR0000ASAG,42.7,Feb
3,TMAX,GHCND:USR0000ASAG,74.2,Mar
3,TMIN,GHCND:USR0000ASAG,46.1,Mar
4,TMAX,GHCND:USR0000ASAG,82.2,Apr
4,TMIN,GHCND:USR0000ASAG,50.8,Apr
5,TMAX,GHCND:USR0000ASAG,93.1,May
5,TMIN,GHCND:USR0000ASAG,59.3,May
6,TMAX,GHCND:USR0000ASAG,104.3,Jun
6,TMIN,GHCND:USR0000ASAG,74.0,Jun
7,TMAX,GHCND:USR0000ASAG,104.8,Jul
7,TMIN,GHCND:USR0000ASAG,75.7,Jul
8,TMAX,GHCND:USR0000ASAG,102.5,Aug
8,TMIN,GHCND:USR0000ASAG,75.6,Aug
9,TMAX,GHCND:USR0000ASAG,100.7,Sep
9,TMIN,GHCND:USR0000ASAG,71.9,Sep
10,TMAX,GHCND:USR0000ASAG,95.7,Oct
10,TMIN,GHCND:USR0000ASAG,59.4,Oct
11,TMAX,GHCND:USR0000ASAG,73.9,Nov
11,TMIN,GHCND:USR0000ASAG,41.1,Nov
12,TMAX,GHCND:USR0000ASAG,76.5,Dec
12,TMIN,GHCND:USR0000ASAG,39.5,Dec
1,TMAX,GHCND:USC00308577,35.7,Jan
1,TMIN,GHCND:USC00308577,20.9,Jan
2,TMAX,GHCND:USC00308577,39.1,Feb
2,TMIN,GHCND:USC00308577,25.4,Feb
3,TMAX,GHCND:USC00308577,52.95,Mar
3,TMIN,GHCND:USC00308577,35.2,Mar
4,TMAX,GHCND:USC00308577,58.9,Apr
4,TMIN,GHCND:USC00308577,41.1,Apr
5,TMAX,GHCND:USC00308577,69.1,May
5,TMIN,GHCND:USC00308577,53.4,May
6,TMAX,GHCND:USC00308577,80.0,Jun
6,TMIN,GHCND:USC00308577,62.8,Jun
7,TMAX,GHCND:USC00308577,82.7,Jul
7,TMIN,GHCND:USC00308577,67.9,Jul
8,TMAX,GHCND:USC00308577,80.9,Aug
8,TMIN,GHCND:USC00308577,64.0,Aug
9,TMAX,GHCND:USC00308577,72.7,Sep
9,TMIN,GHCND:USC00308577,57.9,Sep
10,TMAX,GHCND:USC00308577,66.6,Oct
10,TMIN,GHCND:USC00308577,46.5,Oct
11,TMAX,GHCND:USC00308577,57.5,Nov
11,TMIN,GHCND:USC00308577,38.9,Nov
12,TMAX,GHCND:USC00308577,42.8,Dec
12,TMIN,GHCND:USC00308577,26.8,Dec
1,TMAX,GHCND:RQC00665064,83.8,Jan
1,TMIN,GHCND:RQC00665064,66.9,Jan
2,TMAX,GHCND:RQC00665064,84.2,Feb
2,TMIN,GHCND:RQC00665064,66.9,Feb
3,TMAX,GHCND:RQC00665064,86.05000000000001,Mar
3,TMIN,GHCND:RQC00665064,67.55,Mar
4,TMAX,GHCND:RQC00665064,86.5,Apr
4,TMIN,GHCND:RQC00665064,70.4,Apr
5,TMAX,GHCND:RQC00665064,89.3,May
5,TMIN,GHCND:RQC00665064,73.5,May
6,TMAX,GHCND:RQC00665064,89.8,Jun
6,TMIN,GHCND:RQC00665064,74.5,Jun
7,TMAX,GHCND:RQC00665064,89.9,Jul
7,TMIN,GHCND:RQC00665064,74.7,Jul
8,TMAX,GHCND:RQC00665064,90.6,Aug
8,TMIN,GHCND:RQC00665064,74.7,Aug
9,TMAX,GHCND:RQC00665064,90.7,Sep
9,TMIN,GHCND:RQC00665064,74.5,Sep
10,TMAX,GHCND:RQC00665064,90.1,Oct
10,TMIN,GHCND:RQC00665064,73.6,Oct
11,TMAX,GHCND:RQC00665064,85.2,Nov
11,TMIN,GHCND:RQC00665064,71.2,Nov
12,TMAX,GHCND:RQC00665064,84.9,Dec
12,TMIN,GHCND:RQC00665064,68.9,Dec
1,TMAX,GHCND:USC00194744,33.0,Jan
1,TMIN,GHCND:USC00194744,12.3,Jan
2,TMAX,GHCND:USC00194744,34.5,Feb
2,TMIN,GHCND:USC00194744,14.4,Feb
3,TMAX,GHCND:USC00194744,47.7,Mar
3,TMIN,GHCND:USC00194744,29.0,Mar
4,TMAX,GHCND:USC00194744,55.7,Apr
4,TMIN,GHCND:USC00194744,36.0,Apr
5,TMAX,GHCND:USC00194744,68.1,May
5,TMIN,GHCND:USC00194744,47.9,May
6,TMAX,GHCND:USC00194744,79.1,Jun
6,TMIN,GHCND:USC00194744,57.5,Jun
7,TMAX,GHCND:USC00194744,86.0,Jul
7,TMIN,GHCND:USC00194744,65.1,Jul
8,TMAX,GHCND:USC00194744,79.4,Aug
8,TMIN,GHCND:USC00194744,58.8,Aug
9,TMAX,GHCND:USC00194744,74.2,Sep
9,TMIN,GHCND:USC00194744,51.2,Sep
10,TMAX,GHCND:USC00194744,64.0,Oct
10,TMIN,GHCND:USC00194744,39.2,Oct
11,TMAX,GHCND:USC00194744,55.3,Nov
11,TMIN,GHCND:USC00194744,32.1,Nov
12,TMAX,GHCND:USC00194744,39.3,Dec
12,TMIN,GHCND:USC00194744,18.9,Dec
1,TMAX,GHCND:USR0000CMAL,62.5,Jan
1,TMIN,GHCND:USR0000CMAL,51.4,Jan
2,TMAX,GHCND:USR0000CMAL,65.6,Feb
2,TMIN,GHCND:USR0000CMAL,54.2,Feb
3,TMAX,GHCND:USR0000CMAL,60.25,Mar
3,TMIN,GHCND:USR0000CMAL,48.75,Mar
4,TMAX,GHCND:USR0000CMAL,63.8,Apr
4,TMIN,GHCND:USR0000CMAL,50.4,Apr
5,TMAX,GHCND:USR0000CMAL,63.0,May
5,TMIN,GHCND:USR0000CMAL,50.7,May
6,TMAX,GHCND:USR0000CMAL,73.5,Jun
6,TMIN,GHCND:USR0000CMAL,57.9,Jun
7,TMAX,GHCND:USR0000CMAL,84.3,Jul
7,TMIN,GHCND:USR0000CMAL,65.0,Jul
8,TMAX,GHCND:USR0000CMAL,83.6,Aug
8,TMIN,GHCND:USR0000CMAL,66.1,Aug
9,TMAX,GHCND:USR0000CMAL,82.4,Sep
9,TMIN,GHCND:USR0000CMAL,64.5,Sep
10,TMAX,GHCND:USR0000CMAL,80.0,Oct
10,TMIN,GHCND:USR0000CMAL,63.5,Oct
11,TMAX,GHCND:USR0000CMAL,66.3,Nov
11,TMIN,GHCND:USR0000CMAL,55.1,Nov
12,TMAX,GHCND:USR0000CMAL,66.4,Dec
12,TMIN,GHCND:USR0000CMAL,54.6,Dec
1,TMAX,GHCND:USC00054606,37.4,Jan
1,TMIN,GHCND:USC00054606,8.0,Jan
2,TMAX,GHCND:USC00054606,43.8,Feb
2,TMIN,GHCND:USC00054606,10.7,Feb
3,TMAX,GHCND:USC00054606,61.65,Mar
3,TMIN,GHCND:USC00054606,24.1,Mar
4,TMAX,GHCND:USC00054606,68.4,Apr
4,TMIN,GHCND:USC00054606,34.1,Apr
5,TMAX,GHCND:USC00054606,76.6,May
5,TMIN,GHCND:USC00054606,43.0,May
6,TMAX,GHCND:USC00054606,90.0,Jun
6,TMIN,GHCND:USC00054606,58.1,Jun
8,TMAX,GHCND:USC00054606,91.8,Aug
8,TMIN,GHCND:USC00054606,58.3,Aug
9,TMAX,GHCND:USC00054606,87.3,Sep
9,TMIN,GHCND:USC00054606,47.8,Sep
10,TMAX,GHCND:USC00054606,75.9,Oct
10,TMIN,GHCND:USC00054606,38.6,Oct
11,TMAX,GHCND:USC00054606,50.3,Nov
11,TMIN,GHCND:USC00054606,23.8,Nov
1,TMAX,GHCND:USC00295965,43.7,Jan
1,TMIN,GHCND:USC00295965,15.4,Jan
2,TMAX,GHCND:USC00295965,61.0,Feb
2,TMIN,GHCND:USC00295965,30.0,Feb
3,TMAX,GHCND:USC00295965,57.3,Mar
3,TMIN,GHCND:USC00295965,31.4,Mar
4,TMAX,GHCND:USC00295965,67.0,Apr
4,TMIN,GHCND:USC00295965,36.5,Apr
5,TMAX,GHCND:USC00295965,77.5,May
5,TMIN,GHCND:USC00295965,44.3,May
6,TMAX,GHCND:USC00295965,88.7,Jun
6,TMIN,GHCND:USC00295965,57.7,Jun
7,TMAX,GHCND:USC00295965,87.2,Jul
7,TMIN,GHCND:USC00295965,57.8,Jul
8,TMAX,GHCND:USC00295965,87.5,Aug
8,TMIN,GHCND:USC00295965,57.3,Aug
9,TMAX,GHCND:USC00295965,82.1,Sep
9,TMIN,GHCND:USC00295965,51.2,Sep
10,TMAX,GHCND:USC00295965,76.6,Oct
10,TMIN,GHCND:USC00295965,44.7,Oct
11,TMAX,GHCND:USC00295965,54.2,Nov
11,TMIN,GHCND:USC00295965,30.1,Nov
12,TMAX,GHCND:USC00295965,54.4,Dec
12,TMIN,GHCND:USC00295965,26.6,Dec
1,TMAX,GHCND:USC00301068,31.8,Jan
1,TMIN,GHCND:USC00301068,13.2,Jan
2,TMAX,GHCND:USC00301068,33.9,Feb
2,TMIN,GHCND:USC00301068,13.9,Feb
3,TMAX,GHCND:USC00301068,49.3,Mar
3,TMIN,GHCND:USC00301068,27.9,Mar
4,TMAX,GHCND:USC00301068,58.4,Apr
4,TMIN,GHCND:USC00301068,34.7,Apr
5,TMAX,GHCND:USC00301068,74.0,May
5,TMIN,GHCND:USC00301068,49.1,May
6,TMAX,GHCND:USC00301068,80.7,Jun
6,TMIN,GHCND:USC00301068,55.2,Jun
7,TMAX,GHCND:USC00301068,85.3,Jul
7,TMIN,GHCND:USC00301068,62.1,Jul
8,TMAX,GHCND:USC00301068,80.0,Aug
8,TMIN,GHCND:USC00301068,58.1,Aug
9,TMAX,GHCND:USC00301068,76.4,Sep
9,TMIN,GHCND:USC00301068,49.0,Sep
10,TMAX,GHCND:USC00301068,65.0,Oct
10,TMIN,GHCND:USC00301068,36.9,Oct
11,TMAX,GHCND:USC00301068,54.5,Nov
11,TMIN,GHCND:USC00301068,31.5,Nov
12,TMAX,GHCND:USC00301068,36.8,Dec
12,TMIN,GHCND:USC00301068,18.3,Dec
1,TMAX,GHCND:USR0000NSCO,36.1,Jan
1,TMIN,GHCND:USR0000NSCO,15.7,Jan
2,TMAX,GHCND:USR0000NSCO,41.0,Feb
2,TMIN,GHCND:USR0000NSCO,15.7,Feb
3,TMAX,GHCND:USR0000NSCO,57.45,Mar
3,TMIN,GHCND:USR0000NSCO,30.7,Mar
4,TMAX,GHCND:USR0000NSCO,64.5,Apr
4,TMIN,GHCND:USR0000NSCO,36.9,Apr
5,TMAX,GHCND:USR0000NSCO,70.8,May
5,TMIN,GHCND:USR0000NSCO,44.9,May
6,TMAX,GHCND:USR0000NSCO,87.0,Jun
6,TMIN,GHCND:USR0000NSCO,58.4,Jun
7,TMAX,GHCND:USR0000NSCO,91.7,Jul
7,TMIN,GHCND:USR0000NSCO,61.0,Jul
8,TMAX,GHCND:USR0000NSCO,89.3,Aug
8,TMIN,GHCND:USR0000NSCO,60.8,Aug
9,TMAX,GHCND:USR0000NSCO,87.2,Sep
9,TMIN,GHCND:USR0000NSCO,54.1,Sep
10,TMAX,GHCND:USR0000NSCO,73.0,Oct
10,TMIN,GHCND:USR0000NSCO,41.7,Oct
11,TMAX,GHCND:USR0000NSCO,52.3,Nov
11,TMIN,GHCND:USR0000NSCO,28.1,Nov
12,TMAX,GHCND:USR0000NSCO,51.4,Dec
12,TMIN,GHCND:USR0000NSCO,27.2,Dec
5,TMAX,GHCND:USC00045026,57.6,May
5,TMIN,GHCND:USC00045026,35.7,May
3,TMAX,GHCND:USC00447985,60.7,Mar
3,TMIN,GHCND:USC00447985,37.4,Mar
8,TMAX,GHCND:USC00447985,86.4,Aug
8,TMIN,GHCND:USC00447985,62.5,Aug
10,TMAX,GHCND:USC00447985,71.5,Oct
10,TMIN,GHCND:USC00447985,45.2,Oct
1,TMAX,GHCND:USR0000TSHI,48.0,Jan
1,TMIN,GHCND:USR0000TSHI,26.7,Jan
2,TMAX,GHCND:USR0000TSHI,58.2,Feb
2,TMIN,GHCND:USR0000TSHI,35.0,Feb
3,TMAX,GHCND:USR0000TSHI,69.45,Mar
3,TMIN,GHCND:USR0000TSHI,45.15,Mar
4,TMAX,GHCND:USR0000TSHI,74.7,Apr
4,TMIN,GHCND:USR0000TSHI,53.2,Apr
5,TMAX,GHCND:USR0000TSHI,84.0,May
5,TMIN,GHCND:USR0000TSHI,63.2,May
6,TMAX,GHCND:USR0000TSHI,91.3,Jun
6,TMIN,GHCND:USR0000TSHI,67.8,Jun
7,TMAX,GHCND:USR0000TSHI,92.6,Jul
7,TMIN,GHCND:USR0000TSHI,71.3,Jul
8,TMAX,GHCND:USR0000TSHI,93.4,Aug
8,TMIN,GHCND:USR0000TSHI,68.3,Aug
9,TMAX,GHCND:USR0000TSHI,83.8,Sep
9,TMIN,GHCND:USR0000TSHI,64.3,Sep
10,TMAX,GHCND:USR0000TSHI,79.9,Oct
10,TMIN,GHCND:USR0000TSHI,51.8,Oct
11,TMAX,GHCND:USR0000TSHI,67.5,Nov
11,TMIN,GHCND:USR0000TSHI,47.9,Nov
12,TMAX,GHCND:USR0000TSHI,55.9,Dec
12,TMIN,GHCND:USR0000TSHI,38.1,Dec
1,TMAX,GHCND:USR0000AHON,36.1,Jan
1,TMIN,GHCND:USR0000AHON,30.6,Jan
2,TMAX,GHCND:USR0000AHON,36.5,Feb
2,TMIN,GHCND:USR0000AHON,26.7,Feb
3,TMAX,GHCND:USR0000AHON,43.45,Mar
3,TMIN,GHCND:USR0000AHON,30.950000000000003,Mar
4,TMAX,GHCND:USR0000AHON,50.6,Apr
4,TMIN,GHCND:USR0000AHON,33.9,Apr
5,TMAX,GHCND:USR0000AHON,53.9,May
5,TMIN,GHCND:USR0000AHON,38.8,May
6,TMAX,GHCND:USR0000AHON,65.7,Jun
6,TMIN,GHCND:USR0000AHON,47.3,Jun
7,TMAX,GHCND:USR0000AHON,62.4,Jul
7,TMIN,GHCND:USR0000AHON,50.9,Jul
8,TMAX,GHCND:USR0000AHON,67.2,Aug
8,TMIN,GHCND:USR0000AHON,49.6,Aug
9,TMAX,GHCND:USR0000AHON,55.8,Sep
9,TMIN,GHCND:USR0000AHON,45.8,Sep
10,TMAX,GHCND:USR0000AHON,44.7,Oct
10,TMIN,GHCND:USR0000AHON,36.8,Oct
11,TMAX,GHCND:USR0000AHON,36.5,Nov
11,TMIN,GHCND:USR0000AHON,30.0,Nov
12,TMAX,GHCND:USR0000AHON,37.8,Dec
12,TMIN,GHCND:USR0000AHON,31.8,Dec
1,TMAX,GHCND:USR0000MBRR,27.8,Jan
1,TMIN,GHCND:USR0000MBRR,16.2,Jan
